produto,price,entregue
Cama Box com Gavetas, Cabeceira e Criado-Mudo,317.28,False
Cama Box com Gavetas e Cabeceira,802.41,False
Ultrabook,756.94,True
Monitor,567.9,False
Guarda-Roupa,382.23,True
Computador,865.18,True
Cama Box Baú,50.77,False
Guarda-Roupa Casal,59.64,False
Monitor 120Hz,350.27,True
Creme Anti-Rugas,679.33,False
Monitor 200Hz,331.23,False
Guarda-Roupa Planejado,257.41,False
Monitor 144Hz,511.44,True
Mesa de Centro,963.52,False
Cadeira de Praia,329.53,False
Monitor Touchscreen,57.88,True
Hidratante,493.21,False
Cama Box Casal,445.12,False
Recipiente de Alimento,586.53,False
Creme Anti-Envelhecimento,784.43,False
Chapéu,211.7,True
Mini PC,319.49,False
Ultrabook,673.09,False
Cama Box com Baú e Cabeceira,144.13,False
Cama Box com Criado-Mudo,792.01,True
Cama Box,803.03,True
Monitor Gamer,313.34,False
Creme Anti-Envelhecimento,565.69,True
Monitor 360Hz,123.05,True
Recipiente de Bebida,397.69,False
Creme Anti-Estrias,726.44,True
Monitor 120Hz,810.99,True
Brinco,575.13,True
Pulseira,756.72,False
Cama Box King Size,88.42,True
Sofá 3 Lugares,708.5,False
Cama Box Solteiro,858.43,True
Sofá,287.9,False
Mochila,289.21,True
Recipiente de Plástico,750.98,True
Cinto,329.65,True
Monitor 75Hz,828.78,False
Camisa,807.27,False
Guarda-Roupa Casal,868.95,False
Creme Anti-Estrias,524.99,True
Carteira,637.58,True
Sofá 2 Lugares,225.95,True
Monitor 200Hz,965.99,False
Perfume,116.45,True
Recipiente de Vidro,460.89,False
Notebook,842.13,True
Protetor Labial,974.4,True
Macbook,848.54,False
Recipiente de Papel,234.24,True
Creme Anti-Idade,244.3,False
Guarda-Roupa,702.85,False
Boné,730.45,False
Creme Anti-Ressecamento,846.21,False
Monitor 200Hz,159.17,False
Monitor 75Hz,51.39,False
Carteira,56.93,True
Monitor 360Hz,405.16,False
Creme Anti-Idade,808.32,False
Creme Anti-Celulite,306.28,False
Tenis,473.75,False
Computador,925.57,True
Recipiente de Higiene,821.46,True
Anel,554.91,False
Cama Box com Baú, Gavetas e Cabeceira,603.64,False
Monitor 200Hz,395.37,False
Cama Box com Baú, Gavetas e Cabeceira,488.12,True
Guarda-Roupa,879.54,True
Óculos de Grau,280.54,True
Monitor 120Hz,509.47,True
Cinto,585.55,False
Creme Anti-Acne,143.27,False
Tenis,647.06,False
Creme Anti-Ressecamento,245.19,True
Sofá 4 Lugares,937.32,True
Monitor Ultrawide,328.64,False
Creme Anti-Irritação,431.05,True
Creme Anti-Rugas,607.81,False
Monitor 4K,362.14,True
Óculos de Sol,602.56,True
Óculos de Sol,100.56,False
Mesa de Escritório,273.11,False
Boné,236.78,True
Recipiente de Limpeza,145.68,False
Perfume,271.62,True
Monitor 120Hz,250.31,False
Cama Box,470.12,True
Creme Anti-Rugas,678.27,True
Óculos de Grau,172.79,False
Shampoo,503.29,False
Monitor 280Hz,443.47,True
Calça,540.95,True
Creme Dental,50.96,False
Guarda-Roupa Solteiro,269.74,True
Monitor 4K,461.49,True
Computador,892.03,False
Creme Anti-Estrias,263.8,True
Sofá 4 Lugares,721.12,True
Creme Anti-Acne,579.52,True
Boné,962.62,False
Recipiente de Alimento,297.83,True
Óculos de Sol,545.19,True
Sabonete,859.86,True
Carteira,233.42,False
Recipiente de Higiene,840.3,True
Sofá 4 Lugares,616.08,False
Cama Box com Baú e Cabeceira,500.64,True
Condicionador,475.92,False
Camisa,124.2,False
Guarda-Roupa Embutido,99.07,False
Desodorante,423.23,True
Cama Box Solteiro,102.62,True
Guarda-Roupa Embutido,809.47,True
Mesa de Escritório,849.38,False
Sofá 3 Lugares,915.05,False
Creme Anti-Idade,973.01,True
Cama Box com Gavetas e Criado-Mudo,474.91,True
Monitor HD,745.7,False
Óculos de Grau,996.42,True
Anel,884.74,False
Condicionador,146.6,False
Creme Anti-Envelhecimento,652.32,True
Desktop,421.72,False
Monitor Gamer,694.61,False
Monitor Ultrawide,713.65,True
Cama Box com Gavetas e Cabeceira,893.23,True
Creme Anti-Inflamação,869.44,True
Bermuda,211.87,False
Monitor HD,541.38,False
Cama Box Casal,954.26,True
Monitor 240Hz,403.08,True
Protetor Labial,514.1,False
Computador,146.83,True
Creme Anti-Acne,551.76,True
Cama Box com Baú, Cabeceira e Criado-Mudo,463.49,True
Creme Anti-Olheiras,439.33,False
Monitor 240Hz,114.43,True
Macbook,335.95,False
Creme Anti-Ressecamento,511.13,False
Mesa de Jantar,955.47,False
Creme Anti-Inflamação,215.02,True
Recipiente de Limpeza,61.85,True
Sofá de Canto,888.43,True
Sofá-Cama,688.66,False
Bolsa,974.54,True
Creme Anti-Espinhas,149.73,False
Protetor Solar,782.06,False
Sofá de Canto,460.95,True
Cama Box Solteiro,563.15,False
Pulseira,901.87,True
Cama Box,577.71,False
Creme Anti-Irritação,582.75,False
Condicionador,172.24,False
Cama Box com Cabeceira e Criado-Mudo,438.53,False
Cadeira de Jantar,819.11,True
Cama Box Casal,426.74,False
Creme Anti-Celulite,852.29,False
Condicionador,995.63,False
Protetor Solar,137.29,False
Cama Box com Cabeceira e Criado-Mudo,304.69,True
Creme Anti-Cravos,544.2,True
Creme Anti-Irritação,615.56,True
Notebook,112.95,True
Boné,650.39,False
Recipiente de Lixo,111.75,True
Cama Box com Baú, Cabeceira e Criado-Mudo,959.71,True
Colar,349.88,False
Brinco,933.56,True
Relógio,860.54,True
Mesa de Escritório,320.28,False
Monitor 200Hz,421.9,False
Cama Box,372.68,False
Cama Box com Gavetas,374.74,False
Cama Box com Baú e Gavetas,381.49,True
Boné,300.85,False
Mini PC,989.01,False
Óculos de Sol,945.77,False
Monitor 165Hz,467.61,False
Guarda-Roupa Infantil,57.35,True
Sofá 4 Lugares,888.19,True
Anel,686.93,False
Bermuda,261.26,False
Cama Box Queen Size,578.71,True
Monitor Ultrawide,245.49,True
Cama Box Baú,215.47,True
Monitor 75Hz,91.92,True
Cama Box com Baú, Gavetas e Criado-Mudo,837.65,False
Escova de Dente,785.57,True
Cadeira de Jantar,445.96,False
Creme Anti-Espinhas,691.93,False
Desodorante,602.93,False
Guarda-Roupa,136.89,True
Cinto,952.79,False
Camisa,341.34,True
Sofá,763.19,False
Anel,343.67,True
Sofá,431.5,False
Cama Box com Gavetas e Criado-Mudo,578.55,True
Cama Box com Cabeceira,576.22,True
Pulseira,139.22,False
Guarda-Roupa Embutido,716.36,True
Ultrabook,247.11,False
Cinto,946.51,False
Monitor Gamer,401.58,True
Cadeira Gamer,358.26,False
Desktop,892.82,False
Cama Box com Baú, Gavetas e Criado-Mudo,908.54,False
Creme Anti-Olheiras,571.05,True
Creme Anti-Inflamação,628.31,True
Cadeira de Praia,984.64,True
Óculos de Grau,758.61,True
Recipiente de Lixo,155.17,True
Sofá,785.2,True
Bolsa,69.69,False
Creme Anti-Celulite,521.2,False
Pulseira,725.14,True
Cama Box com Baú e Gavetas,980.41,False
Creme Anti-Estrias,306.38,False
Cama Box com Cabeceira,833.8,True
Creme Anti-Olheiras,986.08,True
Cama Box com Cabeceira,414.13,False
Cama Box com Baú, Gavetas e Criado-Mudo,146.5,True
Monitor 360Hz,302.81,False
Guarda-Roupa Planejado,766.28,True
Monitor 280Hz,580.61,False
Sofá de Canto,641.78,True
Cadeira de Jantar,971.0,False
Óculos de Grau,929.78,False
Computador,506.45,False
Monitor Ultrawide,504.73,True
Guarda-Roupa Planejado,690.85,False
Cama Box Casal,81.74,True
Sofá,144.71,False
Creme Anti-Inflamação,943.36,False
Mesa de Centro,298.23,False
Creme Dental,847.89,False
Condicionador,158.68,False
Desktop,782.19,False
Tenis,773.67,True
Creme Anti-Ressecamento,263.87,True
Cama Box com Gavetas e Cabeceira,179.42,True
Mochila,936.57,True
Cadeira Gamer,521.57,True
Creme Anti-Ressecamento,736.02,False
Creme Dental,691.78,False
Condicionador,132.45,True
Cama Box com Baú e Gavetas,776.41,True
Sofá 4 Lugares,594.02,True
Protetor Labial,189.88,True
Monitor 165Hz,558.63,True
Sabonete,831.15,True
Desktop,933.31,False
Cama Box com Gavetas, Cabeceira e Criado-Mudo,286.13,True
Escova de Dente,865.78,True
Condicionador,840.2,False
Cadeira Dobrável,388.52,False
Monitor 165Hz,793.62,True
Guarda-Roupa,490.86,False
Colar,858.25,False
Recipiente de Limpeza,738.22,False
Creme Dental,728.63,True
Monitor Touchscreen,886.92,True
Óculos de Sol,522.81,False
Notebook,956.31,False
Cama Box Baú,719.61,False
Cama Box com Criado-Mudo,678.52,True
Chapéu,648.07,True
Creme Anti-Ressecamento,252.19,False
Relógio,618.74,False
Tenis,161.7,False
Carteira,653.3,False
Cinto,593.54,True
Cama Box com Baú e Gavetas,391.21,True
Mesa de Escritório,741.05,True
Escova de Dente,558.17,False
Recipiente de Bebida,812.91,True
Cinto,113.58,True
Cadeira Gamer,287.49,False
Cama Box com Cabeceira e Criado-Mudo,318.55,False
Monitor 120Hz,949.55,False
Computador,83.01,True
Cama Box com Gavetas,338.56,True
Cadeira Gamer,779.89,True
Relógio,312.53,True
Cama Box com Baú e Cabeceira,405.58,False
Protetor Labial,591.69,False
Monitor 240Hz,461.6,True
Creme Dental,239.85,True
Tenis,374.67,False
Recipiente de Lixo,532.93,True
Cinto,87.16,False
Anel,362.3,True
Monitor 120Hz,279.18,False
Mesa de Jantar,656.35,False
Cama Box,231.22,True
Guarda-Roupa Planejado,197.41,True
Sofá 2 Lugares,625.6,False
Guarda-Roupa Planejado,555.81,False
Bermuda,543.34,True
Monitor 75Hz,310.73,False
Recipiente de Higiene,320.32,True
Camisa,80.24,False
Creme Anti-Celulite,434.68,True
Desktop,725.75,True
All-in-One,428.8,True
Cadeira Gamer,441.2,False
Guarda-Roupa Infantil,685.61,False
Creme Dental,962.9,True
Cama Box com Baú, Gavetas e Cabeceira,254.57,True
Sofá 2 Lugares,628.4,False
Cama Box,877.47,True
Cadeira de Jantar,767.37,False
Recipiente de Plástico,317.2,True
Monitor Touchscreen,983.57,False
Sofá 4 Lugares,876.82,False
Creme Anti-Irritação,493.41,False
Mesa de Centro,899.27,True
Cama Box com Gavetas e Cabeceira,641.62,False
Desktop,89.9,False
Colar,685.2,False
Sofá-Cama,504.09,True
Creme Anti-Rugas,478.95,True
Cama Box com Baú e Criado-Mudo,831.41,True
Chapéu,717.24,False
Monitor Touchscreen,738.4,False
Cama Box Baú,260.72,True
Recipiente de Plástico,927.4,False
Monitor 280Hz,528.09,True
Óculos de Sol,354.88,False
Monitor 240Hz,159.63,False
Cama Box King Size,82.31,False
Cama Box com Baú e Gavetas,53.62,False
Creme Anti-Envelhecimento,506.46,True
Cadeira de Jantar,724.34,False
Bermuda,940.67,False
Creme Anti-Irritação,728.29,False
Creme Dental,613.03,False
Chapéu,818.14,False
Creme Anti-Envelhecimento,415.52,True
Mesa de Escritório,602.25,False
Monitor 240Hz,172.2,True
Pulseira,297.23,True
Monitor,798.07,True
Boné,779.57,True
Creme Anti-Espinhas,521.3,True
Chapéu,613.02,True
Monitor Ultrawide,104.11,False
Sofá 3 Lugares,758.22,False
Cama Box King Size,966.36,False
Cama Box com Baú, Cabeceira e Criado-Mudo,378.82,True
Fio Dental,321.61,True
Recipiente de Limpeza,840.62,True
Brinco,318.86,True
Monitor 200Hz,170.01,True
Notebook,275.72,True
Creme Anti-Inflamação,837.39,False
Recipiente de Alimento,867.9,False
Creme Anti-Celulite,246.31,False
Protetor Solar,102.87,True
Monitor 75Hz,204.18,True
Colar,461.85,True
Condicionador,108.52,False
Creme Anti-Inflamação,494.98,True
Monitor Touchscreen,597.54,True
Creme Anti-Cravos,829.39,False
Creme Anti-Ressecamento,156.52,True
Monitor Touchscreen,80.96,True
Creme Anti-Rugas,486.28,True
Notebook,516.09,False
Cama Box com Baú e Criado-Mudo,936.79,False
Recipiente de Plástico,175.18,True
Hidratante,161.03,True
Creme Anti-Olheiras,93.1,False
Creme Anti-Idade,329.69,True
Creme Anti-Estrias,987.71,False
Sofá 4 Lugares,656.11,False
Cama Box com Criado-Mudo,541.5,True
Cama Box com Gavetas e Criado-Mudo,669.25,False
Monitor Ultrawide,117.41,True
Cama Box com Baú, Gavetas e Criado-Mudo,772.26,True
Sofá,126.36,False
Monitor 165Hz,845.16,False
Cama Box Baú,182.0,False
Cama Box Solteiro,695.43,True
Cadeira Gamer,518.92,True
Fio Dental,453.44,True
Creme Anti-Rugas,139.09,False
Cama Box,309.81,False
Sofá 4 Lugares,948.16,False
Monitor 280Hz,96.29,True
Cama Box com Cabeceira,698.33,False
Guarda-Roupa Infantil,325.44,False
Sofá,360.76,False
Macbook,793.18,True
Sofá-Cama,330.42,True
Creme Dental,987.14,True
Cama Box com Baú e Gavetas,704.07,True
Brinco,525.14,False
Cama Box com Cabeceira e Criado-Mudo,947.7,False
Mesa de Centro,692.93,False
Creme Anti-Inflamação,313.75,False
Creme Anti-Cravos,739.14,True
Notebook,900.69,True
Recipiente de Plástico,312.29,False
Guarda-Roupa,141.08,True
Cama Box Casal,205.76,False
Desodorante,548.08,False
Guarda-Roupa Infantil,181.69,False
Óculos de Grau,637.89,False
Cama Box Queen Size,212.22,True
Sofá,984.83,True
Mesa de Escritório,193.8,True
Cama Box com Cabeceira e Criado-Mudo,440.28,True
Ultrabook,686.28,True
Cama Box com Baú, Cabeceira e Criado-Mudo,862.18,False
Cama Box com Baú e Cabeceira,301.73,False
Cama Box com Gavetas, Cabeceira e Criado-Mudo,512.98,False
Cama Box com Baú e Criado-Mudo,993.94,True
Cama Box com Cabeceira,565.17,True
Monitor 165Hz,849.88,True
Cadeira Dobrável,295.13,True
Cama Box com Gavetas e Criado-Mudo,230.75,True
Guarda-Roupa,69.43,True
Monitor Ultrawide,261.72,True
Sofá,434.83,False
Creme Anti-Irritação,926.78,False
Boné,808.54,True
Monitor 4K,589.44,False
Recipiente de Higiene,230.82,False
Perfume,469.27,True
Monitor 360Hz,488.4,False
Sofá,535.95,False
Monitor 200Hz,244.63,False
Cama Box Solteiro,206.75,False
Recipiente de Bebida,874.18,False
Creme Dental,139.21,True
Cadeira Dobrável,933.71,False
Cama Box Queen Size,950.99,True
Sofá de Canto,133.54,False
Netbook,516.45,True
Creme Anti-Cravos,324.04,False
Anel,346.63,True
Cama Box com Gavetas e Cabeceira,478.26,True
Creme Anti-Espinhas,188.56,True
Camisa,175.41,True
Monitor 165Hz,437.71,False
Monitor HD,411.59,True
Cama Box Baú,67.62,False
Óculos de Sol,517.45,False
Protetor Solar,211.78,True
Monitor 280Hz,984.79,False
Mesa de Jantar,934.24,True
Cama Box com Baú, Cabeceira e Criado-Mudo,488.31,True
Sofá 2 Lugares,511.37,True
Colar,909.98,False
Camisa,450.43,True
Cama Box com Gavetas e Cabeceira,379.77,True
Guarda-Roupa Embutido,963.97,True
Shampoo,404.11,True
Cama Box com Baú, Gavetas e Criado-Mudo,584.28,True
Hidratante,539.81,True
Cama Box King Size,219.47,False
Óculos de Grau,765.97,True
Recipiente de Papel,503.76,False
Recipiente de Higiene,462.63,True
Protetor Labial,787.66,True
Protetor Solar,879.58,False
Recipiente de Higiene,70.53,False
Mochila,703.69,False
Mochila,942.26,True
Brinco,952.8,False
Sofá,852.42,False
Camisa,875.91,False
Anel,177.68,True
Carteira,901.19,False
Sofá 3 Lugares,285.98,False
Monitor Curvo,838.36,False
Monitor HD,331.19,False
Cama Box com Gavetas e Criado-Mudo,99.17,True
Sofá 3 Lugares,574.17,True
Recipiente de Vidro,180.93,False
Monitor 240Hz,518.47,False
Recipiente de Higiene,266.34,True
Hidratante,936.47,False
Recipiente de Lixo,350.15,False
Cama Box com Gavetas e Cabeceira,998.15,False
Bolsa,775.32,False
Creme Anti-Estrias,327.18,True
Sofá 3 Lugares,898.65,False
Mini PC,574.26,False
Creme Anti-Manchas,530.86,False
Cinto,696.22,True
Cama Box Baú,542.66,False
Monitor 360Hz,727.11,True
Sofá-Cama,990.22,True
Chapéu,84.34,False
Fio Dental,288.51,True
Cama Box com Baú, Cabeceira e Criado-Mudo,920.02,True
Sofá 4 Lugares,785.68,True
Cama Box com Cabeceira e Criado-Mudo,809.44,True
Recipiente de Bebida,579.11,True
Recipiente de Alimento,135.08,False
Cama Box com Gavetas e Cabeceira,644.71,False
Creme Dental,186.27,False
Colar,614.46,False
Creme Anti-Inflamação,483.93,False
Hidratante,93.44,False
Bermuda,716.38,True
Perfume,274.36,False
Condicionador,224.37,True
Cama Box com Baú, Gavetas e Cabeceira,630.56,True
Monitor 4K,732.23,False
Cadeira de Escritório,99.43,True
Cama Box Solteiro,68.23,True
Cama Box Casal,873.65,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,576.22,True
Sofá 3 Lugares,197.77,True
Cama Box,591.44,False
Monitor Touchscreen,546.53,False
Pulseira,118.82,True
Creme Anti-Idade,315.8,False
Macbook,87.71,False
Cama Box Baú,992.91,True
Monitor Full HD,601.96,True
Óculos de Sol,579.5,True
Creme Anti-Ressecamento,773.28,True
Cadeira de Jantar,557.6,True
Cama Box,905.83,False
Creme Anti-Irritação,972.0,False
Cama Box com Gavetas e Cabeceira,488.39,False
Recipiente de Bebida,828.05,False
Creme Anti-Inflamação,938.44,False
Mochila,373.73,True
Mesa de Escritório,284.82,False
Cama Box com Baú e Gavetas,210.67,False
Guarda-Roupa,913.74,True
Cama Box,932.0,False
Monitor 280Hz,409.07,False
Cama Box Solteiro,638.68,True
Cama Box com Cabeceira,323.43,False
Cama Box com Baú, Gavetas e Criado-Mudo,58.61,False
Mochila,567.56,False
Monitor 75Hz,871.9,True
Cama Box com Baú, Gavetas e Criado-Mudo,923.21,True
Computador,688.87,True
Guarda-Roupa Planejado,924.03,False
Cama Box com Baú, Cabeceira e Criado-Mudo,977.21,False
Cama Box com Baú e Cabeceira,524.65,True
Cama Box com Baú, Gavetas e Cabeceira,116.87,False
Tenis,352.06,True
Monitor HD,778.32,False
Monitor 240Hz,125.59,True
Cadeira Dobrável,203.21,True
Bolsa,51.48,True
Cama Box com Baú, Cabeceira e Criado-Mudo,556.71,False
Pulseira,944.87,False
Cama Box Baú,761.96,False
Mini PC,804.05,False
Guarda-Roupa Casal,982.96,True
Recipiente de Lixo,322.28,True
Creme Anti-Inflamação,223.86,True
Creme Anti-Rugas,195.95,False
Cama Box Casal,822.67,True
Monitor 360Hz,59.93,True
Ultrabook,319.65,True
Guarda-Roupa Infantil,468.09,False
Creme Anti-Celulite,82.23,False
Creme Anti-Manchas,881.22,True
Tenis,638.86,True
Mesa de Escritório,991.74,False
Sofá,317.49,False
Creme Anti-Envelhecimento,254.93,False
Brinco,521.17,False
Cama Box Baú,601.46,False
Recipiente de Higiene,868.1,True
Condicionador,570.62,False
Cama Box com Baú e Criado-Mudo,824.72,False
Creme Anti-Celulite,482.87,True
Cama Box com Baú, Gavetas e Cabeceira,982.78,True
Guarda-Roupa Casal,823.27,True
Mini PC,201.32,False
Cadeira Gamer,887.14,True
Creme Anti-Estrias,813.5,False
Creme Anti-Irritação,568.54,False
Cama Box Baú,582.84,False
Monitor Full HD,368.38,True
Cama Box Queen Size,493.57,False
Cama Box Casal,418.0,True
Protetor Labial,140.54,False
Monitor Ultrawide,907.49,True
All-in-One,662.64,True
Monitor 4K,221.97,False
Netbook,888.34,True
Anel,887.34,True
Creme Anti-Inflamação,644.81,True
Cama Box com Baú e Criado-Mudo,417.83,True
Guarda-Roupa,732.06,True
Sofá 4 Lugares,374.49,True
Sofá 3 Lugares,137.36,True
Creme Anti-Manchas,54.33,False
Sofá 4 Lugares,232.46,True
Monitor Touchscreen,295.16,True
Monitor Full HD,612.23,True
Monitor Touchscreen,629.41,False
Netbook,663.38,True
Cama Box com Gavetas e Criado-Mudo,616.66,False
Monitor Ultrawide,463.06,True
Pulseira,178.51,False
Monitor 280Hz,475.28,False
Mochila,794.92,False
Recipiente de Lixo,322.2,False
Cama Box com Gavetas e Criado-Mudo,652.47,False
Recipiente de Plástico,958.27,True
Cama Box Casal,530.13,True
Sabonete,590.75,False
Guarda-Roupa,814.13,True
Creme Anti-Irritação,259.18,False
Monitor 60Hz,683.47,False
Monitor 60Hz,174.42,False
Guarda-Roupa,174.75,True
Cadeira Dobrável,394.59,False
Mini PC,760.59,True
Sofá,828.72,False
Guarda-Roupa Planejado,109.19,False
Cama Box Queen Size,967.95,True
Cadeira Dobrável,630.3,True
